D:\nanodegree\proj4\drivingGit\behaviour\IMG\center_2019_11_29_14_37_33_855.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\left_2019_11_29_14_37_33_855.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\right_2019_11_29_14_37_33_855.jpg,-0.1882353,1,0,26.86709
D:\nanodegree\proj4\drivingGit\behaviour\IMG\center_2019_11_29_14_37_33_923.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\left_2019_11_29_14_37_33_923.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\right_2019_11_29_14_37_33_923.jpg,-0.1764706,1,0,27.43047
D:\nanodegree\proj4\drivingGit\behaviour\IMG\center_2019_11_29_14_37_33_993.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\left_2019_11_29_14_37_33_993.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\right_2019_11_29_14_37_33_993.jpg,-0.1705882,1,0,27.99082
D:\nanodegree\proj4\drivingGit\behaviour\IMG\center_2019_11_29_14_37_34_062.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\left_2019_11_29_14_37_34_062.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\right_2019_11_29_14_37_34_062.jpg,-0.1705882,1,0,28.73208
D:\nanodegree\proj4\drivingGit\behaviour\IMG\center_2019_11_29_14_37_34_132.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\left_2019_11_29_14_37_34_132.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\right_2019_11_29_14_37_34_132.jpg,-0.1705882,1,0,29.28362
D:\nanodegree\proj4\drivingGit\behaviour\IMG\center_2019_11_29_14_37_34_201.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\left_2019_11_29_14_37_34_201.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\right_2019_11_29_14_37_34_201.jpg,-0.1705882,1,0,30.01339
D:\nanodegree\proj4\drivingGit\behaviour\IMG\center_2019_11_29_14_37_34_269.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\left_2019_11_29_14_37_34_269.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\right_2019_11_29_14_37_34_269.jpg,0,1,0,30.18657
D:\nanodegree\proj4\drivingGit\behaviour\IMG\center_2019_11_29_14_37_34_339.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\left_2019_11_29_14_37_34_339.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\right_2019_11_29_14_37_34_339.jpg,0,1,0,30.18991
D:\nanodegree\proj4\drivingGit\behaviour\IMG\center_2019_11_29_14_37_34_405.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\left_2019_11_29_14_37_34_405.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\right_2019_11_29_14_37_34_405.jpg,0,1,0,30.1902
D:\nanodegree\proj4\drivingGit\behaviour\IMG\center_2019_11_29_14_37_34_475.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\left_2019_11_29_14_37_34_475.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\right_2019_11_29_14_37_34_475.jpg,0,1,0,30.19085
D:\nanodegree\proj4\drivingGit\behaviour\IMG\center_2019_11_29_14_37_34_543.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\left_2019_11_29_14_37_34_543.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\right_2019_11_29_14_37_34_543.jpg,0,1,0,30.19036
D:\nanodegree\proj4\drivingGit\behaviour\IMG\center_2019_11_29_14_37_34_614.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\left_2019_11_29_14_37_34_614.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\right_2019_11_29_14_37_34_614.jpg,0,1,0,30.19029
D:\nanodegree\proj4\drivingGit\behaviour\IMG\center_2019_11_29_14_37_34_684.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\left_2019_11_29_14_37_34_684.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\right_2019_11_29_14_37_34_684.jpg,0,1,0,30.1903
D:\nanodegree\proj4\drivingGit\behaviour\IMG\center_2019_11_29_14_37_34_756.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\left_2019_11_29_14_37_34_756.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\right_2019_11_29_14_37_34_756.jpg,-0.01764706,1,0,30.19025
D:\nanodegree\proj4\drivingGit\behaviour\IMG\center_2019_11_29_14_37_34_826.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\left_2019_11_29_14_37_34_826.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\right_2019_11_29_14_37_34_826.jpg,-0.09411765,1,0,30.18814
D:\nanodegree\proj4\drivingGit\behaviour\IMG\center_2019_11_29_14_37_34_898.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\left_2019_11_29_14_37_34_898.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\right_2019_11_29_14_37_34_898.jpg,-0.1117647,1,0,30.18836
D:\nanodegree\proj4\drivingGit\behaviour\IMG\center_2019_11_29_14_37_34_966.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\left_2019_11_29_14_37_34_966.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\right_2019_11_29_14_37_34_966.jpg,-0.1176471,1,0,30.18845
D:\nanodegree\proj4\drivingGit\behaviour\IMG\center_2019_11_29_14_37_35_034.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\left_2019_11_29_14_37_35_034.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\right_2019_11_29_14_37_35_034.jpg,-0.1176471,1,0,30.18923
D:\nanodegree\proj4\drivingGit\behaviour\IMG\center_2019_11_29_14_37_35_101.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\left_2019_11_29_14_37_35_101.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\right_2019_11_29_14_37_35_101.jpg,-0.1176471,1,0,30.18959
D:\nanodegree\proj4\drivingGit\behaviour\IMG\center_2019_11_29_14_37_35_169.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\left_2019_11_29_14_37_35_169.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\right_2019_11_29_14_37_35_169.jpg,-0.1176471,1,0,30.19018
D:\nanodegree\proj4\drivingGit\behaviour\IMG\center_2019_11_29_14_37_35_239.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\left_2019_11_29_14_37_35_239.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\right_2019_11_29_14_37_35_239.jpg,-0.1176471,1,0,30.18985
D:\nanodegree\proj4\drivingGit\behaviour\IMG\center_2019_11_29_14_37_35_307.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\left_2019_11_29_14_37_35_307.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\right_2019_11_29_14_37_35_307.jpg,-0.1176471,1,0,30.18989
D:\nanodegree\proj4\drivingGit\behaviour\IMG\center_2019_11_29_14_37_35_378.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\left_2019_11_29_14_37_35_378.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\right_2019_11_29_14_37_35_378.jpg,-0.1176471,1,0,30.18993
D:\nanodegree\proj4\drivingGit\behaviour\IMG\center_2019_11_29_14_37_35_444.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\left_2019_11_29_14_37_35_444.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\right_2019_11_29_14_37_35_444.jpg,-0.1176471,1,0,30.18994
D:\nanodegree\proj4\drivingGit\behaviour\IMG\center_2019_11_29_14_37_35_515.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\left_2019_11_29_14_37_35_515.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\right_2019_11_29_14_37_35_515.jpg,-0.1176471,1,0,30.18998
D:\nanodegree\proj4\drivingGit\behaviour\IMG\center_2019_11_29_14_37_35_582.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\left_2019_11_29_14_37_35_582.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\right_2019_11_29_14_37_35_582.jpg,-0.1176471,1,0,30.19001
D:\nanodegree\proj4\drivingGit\behaviour\IMG\center_2019_11_29_14_37_35_651.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\left_2019_11_29_14_37_35_651.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\right_2019_11_29_14_37_35_651.jpg,-0.1176471,1,0,30.18997
D:\nanodegree\proj4\drivingGit\behaviour\IMG\center_2019_11_29_14_37_35_718.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\left_2019_11_29_14_37_35_718.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\right_2019_11_29_14_37_35_718.jpg,-0.1176471,1,0,30.19005
D:\nanodegree\proj4\drivingGit\behaviour\IMG\center_2019_11_29_14_37_35_785.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\left_2019_11_29_14_37_35_785.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\right_2019_11_29_14_37_35_785.jpg,-0.1176471,1,0,30.18996
D:\nanodegree\proj4\drivingGit\behaviour\IMG\center_2019_11_29_14_37_35_851.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\left_2019_11_29_14_37_35_851.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\right_2019_11_29_14_37_35_851.jpg,-0.1176471,1,0,30.19002
D:\nanodegree\proj4\drivingGit\behaviour\IMG\center_2019_11_29_14_37_35_920.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\left_2019_11_29_14_37_35_920.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\right_2019_11_29_14_37_35_920.jpg,-0.1,1,0,30.19084
D:\nanodegree\proj4\drivingGit\behaviour\IMG\center_2019_11_29_14_37_35_987.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\left_2019_11_29_14_37_35_987.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\right_2019_11_29_14_37_35_987.jpg,-0.08823529,1,0,30.19062
D:\nanodegree\proj4\drivingGit\behaviour\IMG\center_2019_11_29_14_37_36_057.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\left_2019_11_29_14_37_36_057.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\right_2019_11_29_14_37_36_057.jpg,-0.08823529,1,0,30.19038
D:\nanodegree\proj4\drivingGit\behaviour\IMG\center_2019_11_29_14_37_36_126.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\left_2019_11_29_14_37_36_126.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\right_2019_11_29_14_37_36_126.jpg,-0.08823529,1,0,30.1903
D:\nanodegree\proj4\drivingGit\behaviour\IMG\center_2019_11_29_14_37_36_196.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\left_2019_11_29_14_37_36_196.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\right_2019_11_29_14_37_36_196.jpg,-0.08823529,1,0,30.19021
D:\nanodegree\proj4\drivingGit\behaviour\IMG\center_2019_11_29_14_37_36_266.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\left_2019_11_29_14_37_36_266.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\right_2019_11_29_14_37_36_266.jpg,-0.08823529,1,0,30.19021
D:\nanodegree\proj4\drivingGit\behaviour\IMG\center_2019_11_29_14_37_36_333.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\left_2019_11_29_14_37_36_333.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\right_2019_11_29_14_37_36_333.jpg,-0.08823529,1,0,30.19018
D:\nanodegree\proj4\drivingGit\behaviour\IMG\center_2019_11_29_14_37_36_404.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\left_2019_11_29_14_37_36_404.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\right_2019_11_29_14_37_36_404.jpg,-0.08823529,1,0,30.19015
D:\nanodegree\proj4\drivingGit\behaviour\IMG\center_2019_11_29_14_37_36_474.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\left_2019_11_29_14_37_36_474.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\right_2019_11_29_14_37_36_474.jpg,-0.08823529,1,0,30.19016
D:\nanodegree\proj4\drivingGit\behaviour\IMG\center_2019_11_29_14_37_36_543.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\left_2019_11_29_14_37_36_543.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\right_2019_11_29_14_37_36_543.jpg,-0.08823529,1,0,30.19059
D:\nanodegree\proj4\drivingGit\behaviour\IMG\center_2019_11_29_14_37_36_613.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\left_2019_11_29_14_37_36_613.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\right_2019_11_29_14_37_36_613.jpg,-0.08823529,1,0,30.19002
D:\nanodegree\proj4\drivingGit\behaviour\IMG\center_2019_11_29_14_37_36_682.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\left_2019_11_29_14_37_36_682.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\right_2019_11_29_14_37_36_682.jpg,-0.08823529,1,0,30.19016
D:\nanodegree\proj4\drivingGit\behaviour\IMG\center_2019_11_29_14_37_36_751.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\left_2019_11_29_14_37_36_751.jpg,D:\nanodegree\proj4\drivingGit\behaviour\IMG\right_2019_11_29_14_37_36_751.jpg,-0.08823529,1,0,30.19036
